transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban_x,recipient_iban_x,balance_after,description,timestamp,sender_signature,recipient_signature,sender_user_idx_sig,recipient_user_idx_sig,sender_user_idx_iban,recipient_user_idx_iban,sender_user_idx,recipient_user_idx,sender_link_score,recipient_link_score,sender_first_name,sender_last_name,sender_user_full_name,sender_residence_city,sender_residence_lat,sender_residence_lng,sender_salary,sender_job,sender_iban_y,sender_user_signature,recipient_first_name,recipient_last_name,recipient_user_full_name,recipient_residence_city,recipient_residence_lat,recipient_residence_lng,recipient_salary,recipient_job,recipient_iban_y,recipient_user_signature,city_lat,city_lng,latest_gps_lat,latest_gps_lng,latest_gps_timestamp,sender_comm_mentions,recipient_comm_mentions,amount_robust_z_sender,amount_robust_z_recipient,new_sender_recipient_pair,new_payment_method_for_sender,new_transaction_type_for_sender,description_present,description_length,description_keyword_hits,txn_count_past_1h,txn_count_past_24h,txn_count_past_7d,time_since_prev_txn_seconds,hour_rarity,weekday_rarity,burst_count_10min,distance_from_residence_km,distance_from_latest_gps_km,geo_novelty,suspicious_communication_window_score,comm_events_past_7d,iso_anomaly_score,lof_anomaly_score,novelty_score,transaction_behavior_score,transaction_behavior_reason,temporal_sequence_score,temporal_sequence_reason,geospatial_score,geospatial_reason,communication_risk_score,communication_risk_reason,novelty_drift_score,novelty_drift_reason,final_risk_score,top_risk_reasons,flagged,threshold_used
beaa4b03-0a2f-48a1-abb4-a5c7378ed046,RGNR-LNAA-7FF-AUD-0,RETRB44116,e-commerce,106.15,UrbanCart Marketplace,PayPal,FR85H4824371990132980420818,IT91O5211763429097941016653304,38757.65,,2087-10-30 11:21:05+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.48,6.8257,2087-10-27 01:39:20+00:00,67,9,-16.187632525197476,0.0,1,1,1,0,0,0,0.0,0.0,0.0,2062969.0,0.8666666666666667,0.8666666666666667,0.0,,,1.0,0.00041543209581898656,0.0,0.8088189410533732,2.087714166618131e-05,0.4044199090975197,0.7225745881826775,sender_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type,0.3472881759338836,rapid_sequence;unusual_hour;unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.653073667336719,stable_profile,0.4213317799985359,sender_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type | stable_profile | rapid_sequence;unusual_hour;unusual_weekday,True,0.31479085128963713
4af1fdf6-8b4e-4d2b-ab32-97e2cd197792,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2717.11,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,18910.83,Salary payment Mar,2087-03-03 10:55:16+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,-1.1828154315605912,-1.1828154315605912,0,0,0,1,18,0,0.0,0.0,0.0,2406163.0,0.9166666666666666,0.8333333333333334,0.0,,,0.0,0.06355975970068552,1.0,0.10440721335516945,1.047884920320067e-05,0.052208846102186325,0.10535510262333349,baseline_behavior,0.3499472160410384,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.22685014811939108,stable_profile,0.14032189860423144,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
eee4f7cb-10ba-4f01-8a43-37cc11c74371,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1073.33,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,26896.88,Rent payment May - Casa Tua Audincourt,2087-05-05 16:50:47+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4414,6.8204,2087-05-04 02:32:10+00:00,67,9,1.583081449196402,1.4531619162640865,0,0,0,1,38,0,0.0,0.0,0.0,2503103.0,0.9333333333333333,0.8,0.0,,,0.0,0.0017545988103354472,0.0,0.2141529421340482,4.148791419791888e-07,0.1070766785065951,0.14151277120781366,baseline_behavior,0.34927839514475495,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.1472415017874729,stable_profile,0.13598272528888394,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
00b11377-c3b6-484e-b70e-c7281fe51261,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,960.03,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,28434.4,Rent payment Sep - Residenze Milano Dietzenbach,2087-09-06 18:50:39+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.0383,8.842,2087-09-06 15:04:10+00:00,66,9,-0.05593477431052619,-0.1444943681613391,0,0,0,1,47,0,0.0,0.0,1.0,196606.0,0.9285714285714286,0.7142857142857143,0.0,,,0.0,0.02676642718053487,1.0,0.2481300528025551,2.013252147991428e-06,0.12406603302735154,0.023741801947793316,baseline_behavior,0.4428534603333913,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.220594686585876,stable_profile,0.13492544019751807,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
7af2c254-522a-46e5-b50a-030653b16f2a,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1055.21,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,12768.54,Salary payment Jun,2087-06-05 15:38:45+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,-0.36128951446280794,-0.36128951446280794,0,0,0,1,18,0,0.0,0.0,0.0,2696667.0,0.8333333333333334,0.75,0.0,,,0.0,0.8973336299822097,2.0,0.4834178249780201,4.253567836803407e-06,0.24171103927292845,0.06152989464404803,baseline_behavior,0.3357740937077678,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.2442982762158369,stable_profile,0.12835687896073766,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
1f219c1d-fd99-47d6-b097-44253f85accb,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1045.04,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,16804.68,Salary payment Dec,2087-12-04 09:01:47+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,-1.0699325929752135,-1.0699325929752135,0,0,0,1,18,0,0.0,0.0,0.0,2488830.0,0.9166666666666666,0.75,0.0,,,0.0,0.004821314233093064,0.0,0.40622480789690446,8.719868451359821e-07,0.2031128399418748,0.11556571860704484,baseline_behavior,0.3441120456569548,rapid_sequence;unusual_hour,0.0,geo_consistent,0.003209465995537112,"mail:heuristic_mail: kw=1, domain=0, url=0",0.1373590778101117,stable_profile,0.12648314822638032,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
e6e1cc47-780e-40cc-9f3e-01ac239e0a87,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,407.1,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,11062.8,Rent payment Apr - Rental Management,2087-04-06 09:27:38+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5514,-0.2163,2087-04-04 06:24:23+00:00,63,9,1.044420289855072,1.3452993069592827,0,0,0,1,36,0,0.0,0.0,0.0,2833587.0,0.8,0.7333333333333334,0.0,,,0.0,0.16398169548007835,1.0,0.21576401253802166,7.358221727797304e-06,0.10788568537987472,0.11108946382411342,baseline_behavior,0.331271051030657,rapid_sequence,0.0,geo_consistent,0.0,no_risky_communication_context,0.1545930522945344,stable_profile,0.12518600948989936,rapid_sequence | stable_profile | baseline_behavior,False,0.31479085128963713
dcd4abb5-035a-42dc-b963-dd23a008eeaa,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2727.5,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,26091.51,Salary payment Jul,2087-07-04 18:21:50+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,-0.9384194420226689,-0.9384194420226689,0,0,0,1,18,0,0.0,0.0,0.0,2687128.0,0.9166666666666666,0.75,0.0,,,0.0,0.046544928992120545,3.0,0.12135903877411328,5.3599837345697765e-08,0.06067954618697531,0.08608996117286252,baseline_behavior,0.34410763901960656,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.17314598389432465,stable_profile,0.12409299403330126,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
6d85d330-aebe-4fd7-b6ee-e8b09640ab8e,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1050.76,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,12068.61,Salary payment May,2087-05-05 10:34:18+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,-0.6713644111570276,-0.6713644111570276,0,0,0,1,18,0,0.0,0.0,0.0,2583793.0,0.8333333333333334,0.8333333333333334,0.0,,,0.0,0.5818882356557414,3.0,0.4213349275974697,3.997198474065574e-06,0.21066946239797188,0.08333406437482198,baseline_behavior,0.34160993536082224,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.17656630666658957,stable_profile,0.12343746029710073,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
f2798f49-f35c-4ecc-943e-30ee3d833c35,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1043.21,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,14095.9,Salary payment Aug,2087-08-04 18:10:01+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,-1.1974465392562006,-1.1974465392562006,0,0,0,1,18,0,0.0,0.0,0.0,2498817.0,0.9166666666666666,0.8333333333333334,0.0,,,0.0,0.049419102635512344,2.0,0.3122360935185854,3.6732406813818265e-07,0.15611823042132678,0.12008258155945586,baseline_behavior,0.349945157056193,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.10678811829467733,stable_profile,0.12283401554092817,rapid_sequence;unusual_hour;unusual_weekday | baseline_behavior | stable_profile,False,0.31479085128963713
c1ec5542-1bc7-49ba-a89c-4194f01d12c2,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,914.5,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,21534.71,Rent payment May - Residenze Milano Dietzenbach,2087-05-04 14:05:58+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.023,8.7945,2087-05-02 07:49:14+00:00,66,9,-0.6420591182364731,-0.8033655331473937,0,0,0,1,47,0,0.0,0.0,0.0,2609273.0,0.8571428571428572,0.7142857142857143,0.0,,,0.0,0.11061424165575658,1.0,0.01881602313795231,5.565069640372747e-07,0.009408289822458175,0.06010488469365634,baseline_behavior,0.3356569881842754,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.21141429251289268,stable_profile,0.12201533800339955,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
6f3885cf-c26e-454d-aba8-f1be0222f75d,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,403.71,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,14396.47,Rent payment Sep - Rental Management,2087-09-05 13:23:24+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5694,-0.1903,2087-09-04 01:12:58+00:00,63,9,0.9572137681159405,1.2132429974010948,0,0,0,1,36,0,0.0,0.0,0.0,2489974.0,0.8666666666666667,0.9333333333333333,0.0,,,0.0,0.04944084266943034,1.0,0.21450997405549707,7.897664493764782e-07,0.10725538191097322,0.1022453213009267,baseline_behavior,0.3519453535679787,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.12343021251209954,stable_profile,0.12123519893003312,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
255834d5-c7c9-4311-804f-5abe227dea1f,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2860.1,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,40536.04,Salary payment Nov,2087-11-05 12:41:44+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,0.6018824596774179,0.6018824596774179,0,0,0,1,18,0,0.0,0.0,0.0,2690438.0,0.9166666666666666,0.8333333333333334,0.0,,,0.0,0.3610940247654508,1.0,0.287553545083559,6.126788546902552e-07,0.14377707888120686,0.06884789189434172,baseline_behavior,0.34994089879713186,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.1690575487660279,stable_profile,0.11969594826772709,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
0f400ab9-1f74-41ac-ba58-73d2aac629d4,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1070.92,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,10401.95,Salary payment Mar,2087-03-06 15:23:59+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,0.733379390495878,0.733379390495878,0,0,0,1,18,0,0.0,0.0,0.0,2603768.0,0.8333333333333334,0.75,0.0,,,0.0,0.15995204947094988,4.0,0.46050600401103264,2.215786007766192e-06,0.23025410989852022,0.09104798349479747,baseline_behavior,0.3357761581370763,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.14553740685440797,stable_profile,0.11884540023975197,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
0c9b840e-5cda-440a-8d08-5f8cb74fe41c,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,374.99,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,16429.69,Rent payment Dec - Rental Management,2087-12-07 16:24:58+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5334,-0.2076,2087-12-06 13:24:41+00:00,63,9,0.21840217391304348,0.09446505919722813,0,0,0,1,36,0,0.0,0.0,0.0,2848585.0,0.8,0.7333333333333334,0.0,,,0.0,0.9470385214638037,1.0,0.3211901375501088,9.798914047861553e-06,0.1605999682320783,0.034946939872396623,baseline_behavior,0.3312707177406241,rapid_sequence,0.0,geo_consistent,0.001065576356090961,"mail:heuristic_mail: kw=1, domain=0, url=0",0.22944071752270945,stable_profile,0.11753041961057994,rapid_sequence | stable_profile | baseline_behavior,False,0.31479085128963713
97c83f82-853e-4466-b4aa-7457625fa242,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2861.0,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,42373.91,Salary payment Dec,2087-12-07 13:52:08+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,0.6508381048387128,0.6508381048387128,0,0,0,1,18,0,0.0,0.0,0.0,2769024.0,0.8333333333333334,0.6666666666666667,0.0,,,0.0,0.23968590883852697,3.0,0.3434292802729117,6.195443465766528e-07,0.17171494990862915,0.07655945222468119,baseline_behavior,0.32993915243558186,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.16466302663833515,stable_profile,0.11706382190492744,rapid_sequence;unusual_hour | stable_profile | baseline_behavior,False,0.31479085128963713
0fd6eeff-e363-4bc9-a099-8f70e73e9884,EMP96127,BRCH-TRCY-802-HAM-1,transfer,1047.73,,,IT90D8110289790688935324753197,GB55A1899498623707047636913,15759.64,Salary payment Nov,2087-11-05 13:41:17+00:00,,BRCH-TRCY,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,9,63,-0.8824940599173573,-0.8824940599173573,0,0,0,1,18,0,0.0,0.0,0.0,2782988.0,0.9166666666666666,0.9166666666666666,0.0,,,0.0,0.12944534570980484,1.0,0.33712396250343313,1.1128244170655226e-06,0.1685625376639251,0.09545430155609004,baseline_behavior,0.35577217545673884,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.10531700376068019,stable_profile,0.11683870020397541,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
9d893a51-4843-47dc-b66e-1436341ff374,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,366.5,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,12402.04,Rent payment Jun - Rental Management,2087-06-05 19:28:22+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5514,-0.1383,2087-06-04 21:26:12+00:00,63,9,0.0,-0.23626003465203535,0,0,0,1,36,0,0.0,0.0,0.0,2628460.0,0.9333333333333333,0.8666666666666667,0.0,,,0.0,0.8285686743609816,2.0,0.33929054850815416,8.667872735284802e-06,0.16964960819044472,0.029929783553158992,baseline_behavior,0.35394227609074835,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.20025237290169495,stable_profile,0.11521422173533928,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
9bdb7dc1-1804-447d-8eb9-a4146f27cd6b,EMP14947,GRSC-KRLH-807-DIE-1,transfer,2737.96,,,IT94K6977238831108098344306373,DE41E6333599170389191000654,32039.79,Salary payment Nov,2087-11-05 08:39:22+00:00,,GRSC-KRLH,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,9,66,-0.6923768962510896,-0.6923768962510896,0,0,0,1,18,0,0.0,0.0,0.0,2673925.0,0.9166666666666666,0.9166666666666666,0.0,,,0.0,0.00324906968601767,0.0,0.1006093982429925,4.032169919209191e-07,0.05030490072999221,0.06423771178248978,baseline_behavior,0.3557745990872803,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.12840481989490626,stable_profile,0.11225434669763634,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
65eb47c9-3b12-40bc-b660-4a0f944fab22,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,1023.13,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,39512.91,Rent payment Dec - Casa Tua Audincourt,2087-12-06 12:35:24+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4746,6.7778,2087-12-06 04:33:07+00:00,67,9,0.6607196949060201,0.3626659420289858,0,0,0,1,38,0,0.0,0.0,0.0,2685399.0,0.8666666666666667,0.8666666666666667,0.0,,,0.0,0.40584563241496935,3.0,0.19516303298889479,0.0,0.09758151649444739,0.0578104466238787,baseline_behavior,0.34727434410862734,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.14717131677395,stable_profile,0.11213263089572251,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
0d3ace95-9e82-41c7-a26b-203b8b792d24,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2862.0,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,37054.63,Salary payment Sep,2087-09-06 14:49:21+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,0.705233266129035,0.705233266129035,0,0,0,1,18,0,0.0,0.0,0.0,2762148.0,0.9166666666666666,0.8333333333333334,0.0,,,0.0,0.029105673106459902,1.0,0.21637496839749268,6.660819871059626e-07,0.10818781723973989,0.07283385508525243,baseline_behavior,0.34993930523610633,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.12033616319756565,stable_profile,0.11204184984665376,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
a9833409-4bb9-4764-b1c1-89521a636e36,RGNR-LNAA-7FF-AUD-0,RES83889,transfer,952.23,,,FR85H4824371990132980420818,IT19K6545578802800372895511504,26162.28,Rent payment Mar - Casa Tua Audincourt,2087-03-06 08:23:53+00:00,RGNR-LNAA,,0.0,,0.0,,0.0,,0.95,0.0,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,,,,,,,,47.4549,6.8749,2087-03-04 09:27:24+00:00,67,9,-0.6419784799782059,-1.1774966988727817,0,0,0,1,38,0,0.0,0.0,0.0,2317610.0,0.8,0.8666666666666667,0.0,,,0.0,0.18507148115387553,3.0,0.22454658611902104,1.2910690256520067e-05,0.11227974840463878,0.08594518125393939,baseline_behavior,0.3406158505589042,rapid_sequence;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.10716536175449212,stable_profile,0.11147758597869246,rapid_sequence;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
95679cc6-814c-4fbe-86a3-b697b54f5d10,BRCH-TRCY-802-HAM-1,ABIT36422,transfer,399.65,,,GB55A1899498623707047636913,IT79Z3132921345218816901038837,9701.17,Rent payment Feb - Rental Management,2087-02-05 14:47:28+00:00,BRCH-TRCY,,2.0,,2.0,,2.0,,0.95,0.0,Tracy,Birch,Tracy Birch,Hampstead,51.5541,-0.1744,12700.0,Ride-share Driver,GB55A1899498623707047636913,BRCH-TRCY,,,,,,,,,,,,,51.5568,-0.1585,2087-02-05 11:40:06+00:00,63,9,0.8527717391304334,1.055087063239963,0,0,0,1,36,0,0.0,0.0,0.0,1203873.0,0.8,0.8,0.0,,,0.0,0.09128572748190038,1.0,0.2042627006399314,7.498560763523503e-06,0.10213509960034746,0.09108571867923226,baseline_behavior,0.33597393368830375,rapid_sequence,0.0,geo_consistent,0.0,no_risky_communication_context,0.10342186981553084,stable_profile,0.11131472453464135,rapid_sequence | stable_profile | baseline_behavior,False,0.31479085128963713
ea8d19b0-8364-4f2e-93ef-43e511d9ca7b,EMP92998,RGNR-LNAA-7FF-AUD-0,transfer,2836.2,,,IT24Q9761542929117361438734311,FR85H4824371990132980420818,27114.51,Salary payment Mar,2087-03-05 09:19:29+00:00,,RGNR-LNAA,,0.0,,0.0,,0.0,0.0,0.95,,,,,,,,,,,Alain,Regnier,Alain Regnier,Audincourt,47.4836,6.8403,34100.0,Office Clerk,FR85H4824371990132980420818,RGNR-LNAA,,,,,,9,67,-0.6981618951612872,-0.6981618951612872,0,0,0,1,18,0,0.0,0.0,0.0,2224249.0,0.8333333333333334,0.8333333333333334,0.0,,,0.0,0.07311916552643893,2.0,0.24770552841234092,1.627153063675968e-05,0.12386089997148884,0.07428207492640082,baseline_behavior,0.34161792525491463,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.120468867358819,stable_profile,0.11080696215496258,rapid_sequence;unusual_hour;unusual_weekday | stable_profile | baseline_behavior,False,0.31479085128963713
07e4b774-7ea2-4ca0-bb9d-d1e95a728b03,GRSC-KRLH-807-DIE-1,ABIT68841,transfer,1056.14,,,DE41E6333599170389191000654,IT87X9744454583635094041887989,33768.93,Rent payment Dec - Residenze Milano Dietzenbach,2087-12-06 16:23:04+00:00,GRSC-KRLH,,1.0,,1.0,,1.0,,0.95,0.0,Karl-Hermann,Girschner,Karl-Hermann Girschner,Dietzenbach,50.0167,8.7833,33200.0,Freelance Designer,DE41E6333599170389191000654,GRSC-KRLH,,,,,,,,,,,,,50.0526,8.8001,2087-12-06 03:54:48+00:00,66,9,1.181324410726216,1.2463272366444997,0,0,0,1,47,0,0.0,0.0,0.0,2781475.0,0.8571428571428572,0.7142857142857143,0.0,,,0.0,0.04938765372685252,2.0,0.09839508499491127,7.45714077761433e-07,0.04919791535449452,0.1070061907538784,baseline_behavior,0.3356531614600289,rapid_sequence;unusual_hour,0.0,geo_consistent,0.0006489464666007665,"mail:heuristic_mail: kw=1, domain=1, url=1",0.07336246001594099,stable_profile,0.11041441886994925,rapid_sequence;unusual_hour | baseline_behavior | stable_profile,False,0.31479085128963713
